id;name;geoid;geoname;value;datetime
634;Precio Banda de regulación secundaria;;;10.72;2017-01-04T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.82;2017-01-04T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;8.47;2017-01-04T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.66;2017-01-04T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.49;2017-01-04T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.47;2017-01-04T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;9.54;2017-01-04T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.91;2017-01-04T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;7;2017-01-04T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.79;2017-01-04T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;8.33;2017-01-04T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.12;2017-01-04T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.41;2017-01-04T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;9.27;2017-01-04T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.74;2017-01-04T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.73;2017-01-04T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;28.52;2017-01-05T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;38.01;2017-01-05T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;33.89;2017-01-05T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;34.93;2017-01-05T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.71;2017-01-05T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.71;2017-01-05T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.45;2017-01-05T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.21;2017-01-05T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.8;2017-01-05T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-05T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.16;2017-01-05T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.57;2017-01-05T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.53;2017-01-05T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;4;2017-01-05T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.26;2017-01-05T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.51;2017-01-05T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;4;2017-01-05T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;7;2017-01-05T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;7;2017-01-05T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-05T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.22;2017-01-05T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;7;2017-01-05T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.07;2017-01-05T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;9.82;2017-01-05T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.04;2017-01-06T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;18;2017-01-06T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.86;2017-01-06T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.81;2017-01-06T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.49;2017-01-06T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.5;2017-01-06T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.29;2017-01-06T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;8;2017-01-06T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-06T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;9;2017-01-06T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.21;2017-01-06T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-06T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-06T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.93;2017-01-06T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.32;2017-01-06T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-06T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;4.14;2017-01-06T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.13;2017-01-06T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.3;2017-01-06T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;7;2017-01-06T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.5;2017-01-06T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.85;2017-01-06T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-06T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;9.63;2017-01-06T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.9;2017-01-07T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.5;2017-01-07T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;29.39;2017-01-07T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;30.01;2017-01-07T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.9;2017-01-07T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.9;2017-01-07T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.01;2017-01-07T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;28.93;2017-01-07T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.82;2017-01-07T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;14.1;2017-01-07T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.23;2017-01-07T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.7;2017-01-07T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;8.73;2017-01-07T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.3;2017-01-07T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.9;2017-01-07T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;14.71;2017-01-07T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.8;2017-01-07T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;8.39;2017-01-07T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;7.94;2017-01-07T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;6;2017-01-07T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.8;2017-01-07T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.26;2017-01-07T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;11;2017-01-07T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.18;2017-01-07T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.3;2017-01-08T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.33;2017-01-08T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;27.22;2017-01-08T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;31.88;2017-01-08T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.01;2017-01-08T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;20.01;2017-01-08T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.01;2017-01-08T06:00:00+01:00
